Unnamed: 0,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,latitude e longitude,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
3425,0.0231195120070668,0.0011044390138335,0.0015515903801396,3.647954544053455e-14,0.0003269913509182,"(-21.224079, -45.0032907)",0,1202.7909668399468,0.0,0.0
3426,0.0225897136120822,0.0,0.0005171967933798,1.0719793776589071e-14,0.0001325419822961,"(-21.2238624, -45.0033052)",0,1218.887589210489,0.0,0.0
3427,0.0220857303745355,0.0005104854537175,0.0015515903801396,1.3799350664156821e-14,0.000336815731766,"(-21.2240875, -45.0038295)",0,1246.8069779749162,0.3,10.631770374186141
3428,0.0225910723755023,0.0006803202517506,0.0015515903801396,2.60333543321926e-14,0.0003181998624797,"(-21.2240843, -45.0036327)",0,1230.624839687786,0.0,0.0
3429,0.0209942646582783,0.0020973427153363,0.0015515903801396,1.5421200054059826e-12,0.0002548101927272,"(-21.2189534, -44.997649)",0,1357.8044749605303,0.1,17.951164806101424
3430,0.0212829997425739,0.0,0.0005171967933798,6.059481503443044e-13,0.0001128051652511,"(-21.2203836, -44.9969034)",0,1184.272117852726,0.0,0.0
3431,0.0217972047831604,0.0053055899455805,0.0015515903801396,8.283534656470105e-13,0.0002856060538222,"(-21.2218681, -44.9968833)",0,1024.3550484575253,0.0,0.0
3432,0.0213256583099418,0.0,0.0005171967933798,2.459346044886128e-13,0.000120009758915,"(-21.2212956, -44.996438)",0,1074.406430289272,0.0,0.0
3433,0.0228358421874628,0.0317750803237848,0.0015515903801396,9.191054052451134e-13,0.0002705701872,"(-21.2217275, -44.9989606)",0,1117.9100005985338,0.0,0.0
3434,0.0224232875087883,0.0004703899081654,0.0015515903801396,8.767506925642587e-13,0.0002578053077141,"(-21.2214689, -44.9986224)",0,1128.7691749411213,0.0,0.0
3435,0.0193933388303101,0.0,0.0005171967933798,1.7605022233604667e-14,0.0001285438219531,"(-21.2107506, -45.0025953)",0,2387.169390976692,0.2,3.7730683951772233
3436,0.0206391590304823,0.0326890445238477,0.0010343935867597,3.029557631425006e-11,0.0001996896580166,"(-21.2161363, -44.9971498)",1,1651.0526150433702,0.4,29.882621891416584
3437,0.0186433313704829,0.0,0.0005171967933798,2.3928372700806363e-13,0.0001414931438725,"(-21.2138494, -44.9952613)",0,1879.015727964831,0.0,0.0
3438,0.0202219952972988,4.380775300261819e-05,0.0015515903801396,1.0228218142307966e-12,0.0002585043581972,"(-21.2187921, -44.9979267)",0,1383.0096556098144,0.0,0.0
3439,0.0202992669227011,0.0004673859279207,0.0015515903801396,1.1819812797244062e-12,0.0002591711127086,"(-21.2183543, -44.9979286)",0,1429.796163848522,0.1,9.346067729455495
3440,0.0288855208620871,0.0,0.0005171967933798,4.511774355925353e-08,0.0001093456294653,"(-21.2326677, -45.0019067)",0,835.1427211375992,0.3,28.60650979915597
3441,0.0267790189414198,0.0,0.0005171967933798,4.125400200554465e-10,0.0001465598960035,"(-21.2312684, -45.0003044)",0,643.293897520441,0.0,0.0
3442,0.0293560338015633,0.0014098993580998,0.0015515903801396,1.7842385981161053e-08,0.0003208888399267,"(-21.232131, -45.0000791)",0,636.7703653193947,0.0,0.0
3443,0.0285071040954233,0.0,0.0005171967933798,5.031195630505116e-09,0.00013001738966,"(-21.2319208, -45.0001206)",0,635.5999890800828,0.0,0.0
3444,0.0275267950086631,0.0010202128159117,0.0015515903801396,1.4629827818180611e-09,0.0003775272915537,"(-21.2312834, -45.0001361)",0,626.0985130360227,0.0,0.0
